ab_people_rate,cn_count,cn_rate,crawled,fulltime_rate,spider,street_code,white_rate
0.214,,,,0.475,,rg16qr,0.704
0.37,2,0.007,,0.442,,rg16js,0.57
0.254,1,0.003,,0.514,,rg16pr,0.716
0.523,6,0.02,,0.576,,rg16qa,0.645
0.33,,,,0.5,,rg16ph,0.751
0.556,7,0.025,,0.644,,rg16qb,0.55
0.214,,,,0.475,,rg16qz,0.704
0.366,1,0.004,,0.567,,rg16qy,0.799
0.219,,,,0.407,,rg16pu,0.689
0.397,4,0.01,,0.637,,rg16ql,0.692
0.21,2,0.008,,0.433,,rg16rf,0.535
0.366,1,0.004,,0.567,,rg16qp,0.799
0.397,4,0.01,,0.637,,rg16qj,0.692
0.556,7,0.025,,0.644,,rg16qg,0.55
0.21,2,0.008,,0.433,,rg16sr,0.535
0.366,1,0.004,,0.567,,rg16uy,0.799
0.214,,,,0.475,,rg16qt,0.704
0.366,1,0.004,,0.567,,rg16wa,0.799
0.283,,,,0.463,,rg16ss,0.541
0.433,3,0.012,,0.544,,rg16wb,0.644
0.283,,,,0.463,,rg16sw,0.541
0.214,,,,0.475,,rg16qs,0.704
0.376,,,,0.497,,rg16nn,0.859
0.397,4,0.01,,0.637,,rg16pt,0.692
0.433,3,0.012,,0.544,,rg16wj,0.644
0.214,,,,0.475,,rg16qu,0.704
0.374,,,,0.767,,rg16wy,0.709
0.366,1,0.004,,0.567,,rg16uz,0.799
0.433,3,0.012,,0.544,,rg16wz,0.644
0.433,3,0.012,,0.544,,rg16xq,0.644
0.366,1,0.004,,0.567,,rg16we,0.799
0.433,3,0.012,,0.544,,rg16wg,0.644
0.433,3,0.012,,0.544,,rg16xn,0.644
0.433,3,0.012,,0.544,,rg16xy,0.644
0.219,,,,0.407,,rg16xz,0.689
0.433,3,0.012,,0.544,,rg16yb,0.644
0.366,1,0.004,,0.567,,rg16qw,0.799
0.219,,,,0.407,,rg16yd,0.689
0.366,1,0.004,,0.567,,rg16qx,0.799
0.366,1,0.004,,0.567,,rg16wd,0.799
0.433,3,0.012,,0.544,,rg16xw,0.644
0.219,,,,0.407,,rg16yh,0.689
0.433,3,0.012,,0.544,,rg16ya,0.644
0.219,,,,0.407,,rg16yl,0.689
0.219,,,,0.407,,rg16ye,0.689
0.433,3,0.012,,0.544,,rg16wh,0.644
0.433,3,0.012,,0.544,,rg16xt,0.644
0.5,,,,0.584,,rg16ys,0.435
0.219,,,,0.407,,rg16yr,0.689
0.283,,,,0.463,,rg16rd,0.541
0.339,5,0.014,,0.596,,rg16sp,0.722
0.219,,,,0.407,,rg16yj,0.689
0.219,,,,0.407,,rg16yg,0.689
0.219,,,,0.407,,rg16yt,0.689
0.433,3,0.012,,0.544,,rg16xu,0.644
0.5,,,,0.584,,rg16yu,0.435
0.374,,,,0.767,,rg16zl,0.709
0.433,3,0.012,,0.544,,rg16zq,0.644
0.5,,,,0.584,,rg16yq,0.435
0.433,3,0.012,,0.544,,rg16zj,0.644
0.588,10,0.04,,0.629,,rg17aa,0.407
0.5,,,,0.584,,rg16yz,0.435
0.588,10,0.04,,0.629,,rg17ae,0.407
0.268,4,0.015,,0.571,,rg17af,0.656
0.21,2,0.008,,0.433,,rg16re,0.535
0.433,3,0.012,,0.544,,rg16zh,0.644
0.433,3,0.012,,0.544,,rg17al,0.644
0.612,8,0.038,,0.711,,rg17ag,0.607
0.612,8,0.038,,0.711,,rg17aj,0.607
0.276,4,0.021,,0.716,,rg17an,0.599
0.612,8,0.038,,0.711,,rg17aq,0.607
0.433,3,0.012,,0.544,,rg16zr,0.644
0.612,8,0.038,,0.711,,rg17ab,0.607
0.612,8,0.038,,0.711,,rg17at,0.607
0.39,3,0.009,,0.531,,rg17aw,0.614
0.5,,,,0.584,,rg16yp,0.435
0.433,3,0.012,,0.544,,rg16zx,0.644
0.255,4,0.017,,0.549,,rg17ap,0.545
0.398,5,0.021,,0.652,,rg17ay,0.515
0.283,3,0.009,,0.587,,rg17ar,0.543
0.39,3,0.009,,0.531,,rg17bd,0.614
0.433,3,0.012,,0.544,,rg17be,0.644
0.612,8,0.038,,0.711,,rg17az,0.607
0.433,3,0.012,,0.544,,rg17bf,0.644
0.433,3,0.012,,0.544,,rg17bg,0.644
0.39,3,0.009,,0.531,,rg17bh,0.614
0.2,1,0.004,,0.446,,rg17bn,0.548
0.405,7,0.022,,0.485,,rg16zn,0.667
0.588,10,0.04,,0.629,,rg17ad,0.407
0.398,5,0.021,,0.652,,rg17bs,0.515
0.398,5,0.021,,0.652,,rg17bt,0.515
0.298,,,,0.552,,rg17as,0.718
0.398,5,0.021,,0.652,,rg17bu,0.515
0.5,,,,0.584,,rg16yx,0.435
0.39,3,0.009,,0.531,,rg17by,0.614
0.433,3,0.012,,0.544,,rg17bq,0.644
0.398,5,0.021,,0.652,,rg17bl,0.515
0.433,3,0.012,,0.544,,rg17ba,0.644
0.39,3,0.009,,0.531,,rg17bz,0.614
0.433,3,0.012,,0.544,,rg17df,0.644
0.206,,,,0.492,,rg17dg,0.535
0.219,,,,0.407,,rg16yf,0.689
0.5,,,,0.584,,rg16yy,0.435
0.458,3,0.013,,0.601,,rg17dn,0.613
0.612,8,0.038,,0.711,,rg17dp,0.607
0.39,3,0.009,,0.531,,rg17de,0.614
0.433,3,0.012,,0.544,,rg17dh,0.644
0.433,3,0.012,,0.544,,rg17dq,0.644
0.255,4,0.017,,0.549,,rg17dj,0.545
0.39,3,0.009,,0.531,,rg17dt,0.614
0.39,3,0.009,,0.531,,rg17bj,0.614
0.268,4,0.013,,0.502,,rg17db,0.644
0.39,3,0.009,,0.531,,rg17bx,0.614
0.556,7,0.025,,0.644,,rg17dz,0.55
0.39,3,0.009,,0.531,,rg17bw,0.614
0.398,5,0.021,,0.652,,rg17ea,0.515
0.39,3,0.009,,0.531,,rg17dd,0.614
0.458,3,0.013,,0.601,,rg17eb,0.613
0.556,7,0.025,,0.644,,rg17eg,0.55
0.398,5,0.021,,0.652,,rg17eh,0.515
0.433,3,0.012,,0.544,,rg17dy,0.644
0.39,3,0.009,,0.531,,rg17da,0.614
0.556,7,0.025,,0.644,,rg17en,0.55
0.433,3,0.012,,0.544,,rg17ee,0.644
0.276,4,0.021,,0.716,,rg17dw,0.599
0.433,3,0.012,,0.544,,rg17dr,0.644
0.556,7,0.025,,0.644,,rg17ej,0.55
0.283,3,0.009,,0.587,,rg17ds,0.543
0.588,10,0.04,,0.629,,rg17du,0.407
0.374,,,,0.767,,rg17es,0.709
0.556,7,0.025,,0.644,,rg17ew,0.55
0.268,4,0.013,,0.502,,rg17ex,0.644
0.433,3,0.012,,0.544,,rg17bb,0.644
0.397,4,0.01,,0.637,,rg17dx,0.692
0.206,,,,0.492,,rg17fd,0.535
0.398,5,0.021,,0.652,,rg17bp,0.515
0.268,4,0.015,,0.571,,rg17ff,0.656
0.283,3,0.009,,0.587,,rg17fb,0.543
0.283,3,0.009,,0.587,,rg17ed,0.543
0.433,3,0.012,,0.544,,rg17fh,0.644
0.268,4,0.015,,0.571,,rg17fl,0.656
0.33,1,0.006,,0.54,,rg17eu,0.661
0.556,7,0.025,,0.644,,rg17et,0.55
0.206,,,,0.492,,rg17fr,0.535
0.433,3,0.012,,0.544,,rg17fg,0.644
0.556,7,0.025,,0.644,,rg17ep,0.55
0.276,4,0.021,,0.716,,rg17fu,0.599
0.283,3,0.009,,0.587,,rg17fe,0.543
0.268,4,0.015,,0.571,,rg17fs,0.656
0.2,1,0.004,,0.446,,rg17ey,0.548
0.2,1,0.004,,0.446,,rg17ez,0.548
0.206,,,,0.492,,rg17fj,0.535
0.268,4,0.015,,0.571,,rg17fy,0.656
0.433,3,0.012,,0.544,,rg17dl,0.644
0.206,,,,0.492,,rg17fp,0.535
0.556,7,0.025,,0.644,,rg17el,0.55
0.433,3,0.012,,0.544,,rg17ef,0.644
0.206,,,,0.492,,rg17fz,0.535
0.433,3,0.012,,0.544,,rg17gg,0.644
0.268,4,0.015,,0.571,,rg17ge,0.656
0.206,,,,0.492,,rg17gl,0.535
0.206,,,,0.492,,rg17fq,0.535
0.374,,,,0.767,,rg17er,0.709
0.398,5,0.021,,0.652,,rg17fw,0.515
0.433,3,0.012,,0.544,,rg17gt,0.644
0.374,,,,0.767,,rg17gb,0.709
0.206,,,,0.492,,rg17ft,0.535
0.374,,,,0.767,,rg17gw,0.709
0.283,3,0.009,,0.587,,rg17fa,0.543
0.206,,,,0.492,,rg17gz,0.535
0.374,,,,0.767,,rg17gu,0.709
0.268,4,0.015,,0.571,,rg17gq,0.656
0.39,3,0.009,,0.531,,rg17he,0.614
0.268,4,0.015,,0.571,,rg17gx,0.656
0.206,,,,0.492,,rg17gr,0.535
0.268,4,0.015,,0.571,,rg17gd,0.656
0.268,4,0.013,,0.502,,rg17hj,0.644
0.2,1,0.004,,0.446,,rg17hg,0.548
0.206,,,,0.492,,rg17gp,0.535
0.433,3,0.012,,0.544,,rg17fx,0.644
0.2,1,0.004,,0.446,,rg17hh,0.548
0.2,1,0.004,,0.446,,rg17hl,0.548
0.39,3,0.009,,0.531,,rg17hf,0.614
0.206,,,,0.492,,rg17gs,0.535
0.2,1,0.004,,0.446,,rg17hr,0.548
0.206,,,,0.492,,rg17hq,0.535
0.374,,,,0.767,,rg17hy,0.709
0.268,4,0.013,,0.502,,rg17ht,0.644
0.268,4,0.015,,0.571,,rg17gh,0.656
0.598,7,0.034,,0.777,,rg17jd,0.587
0.282,,,,0.496,,rg17ha,0.532
0.268,4,0.015,,0.571,,rg17jb,0.656
0.2,1,0.004,,0.446,,rg17hp,0.548
0.39,3,0.009,,0.531,,rg17hz,0.614
0.268,4,0.013,,0.502,,rg17ja,0.644
0.433,3,0.012,,0.544,,rg17jh,0.644
0.374,,,,0.767,,rg17gj,0.709
0.39,3,0.009,,0.531,,rg17hn,0.614
0.2,1,0.004,,0.446,,rg17hb,0.548
0.283,3,0.009,,0.587,,rg17je,0.543
0.556,7,0.025,,0.644,,rg17jr,0.55
0.255,4,0.017,,0.549,,rg17jq,0.545
0.283,3,0.009,,0.587,,rg17jg,0.543
0.433,3,0.012,,0.544,,rg17ju,0.644
0.398,5,0.021,,0.652,,rg17hw,0.515
0.206,,,,0.492,,rg17jy,0.535
0.268,4,0.015,,0.571,,rg17jz,0.656
0.206,,,,0.492,,rg17gy,0.535
0.39,3,0.009,,0.531,,rg17hu,0.614
0.588,10,0.04,,0.629,,rg17lb,0.407
0.433,3,0.012,,0.544,,rg17jj,0.644
0.268,4,0.013,,0.502,,rg17hs,0.644
0.612,8,0.038,,0.711,,rg17jw,0.607
0.276,4,0.021,,0.716,,rg17lj,0.599
0.612,8,0.038,,0.711,,rg17jf,0.607
0.276,4,0.021,,0.716,,rg17ll,0.599
0.268,4,0.015,,0.571,,rg17ln,0.656
0.598,7,0.034,,0.777,,rg17lf,0.587
0.243,1,0.004,,0.515,,rg17lq,0.67
0.598,7,0.034,,0.777,,rg17ls,0.587
0.255,4,0.017,,0.549,,rg17ld,0.545
0.33,1,0.006,,0.54,,rg17lr,0.661
0.206,,,,0.492,,rg17jn,0.535
0.39,3,0.009,,0.531,,rg17hx,0.614
0.405,7,0.022,,0.485,,rg17lx,0.667
0.612,8,0.038,,0.711,,rg17lt,0.607
0.255,4,0.017,,0.549,,rg17lg,0.545
0.255,4,0.017,,0.549,,rg17jp,0.545
0.443,3,0.014,,0.544,,rg17lz,0.676
0.417,,,,0.58,,rg17na,0.734
0.255,4,0.017,,0.549,,rg17le,0.545
0.588,10,0.04,,0.629,,rg17la,0.407
0.33,1,0.006,,0.54,,rg17nh,0.661
0.282,,,,0.496,,rg17nd,0.532
0.598,7,0.034,,0.777,,rg17ly,0.587
0.33,1,0.006,,0.54,,rg17nl,0.661
0.282,,,,0.496,,rg17np,0.532
0.243,1,0.004,,0.515,,rg17js,0.67
0.282,,,,0.496,,rg17nr,0.532
0.283,3,0.009,,0.587,,rg17jx,0.543
0.194,,,,0.507,,rg17ns,0.584
0.282,,,,0.496,,rg17nu,0.532
0.283,3,0.009,,0.587,,rg17nf,0.543
0.612,8,0.038,,0.711,,rg17lw,0.607
0.194,,,,0.507,,rg17pb,0.584
0.276,4,0.021,,0.716,,rg17lp,0.599
0.204,6,0.022,,0.509,,rg17nt,0.746
0.282,,,,0.496,,rg17nx,0.532
0.109,5,0.016,,0.444,,rg17pg,0.624
0.243,1,0.004,,0.515,,rg17jt,0.67
0.283,3,0.009,,0.587,,rg17ng,0.543
0.229,4,0.014,,0.538,,rg17pj,0.598
0.204,6,0.022,,0.509,,rg17pa,0.746
0.33,1,0.006,,0.54,,rg17nb,0.661
0.374,,,,0.767,,rg17nz,0.709
0.243,1,0.004,,0.515,,rg17lh,0.67
0.255,4,0.017,,0.549,,rg17pt,0.545
0.588,10,0.04,,0.629,,rg17pu,0.407
0.433,3,0.012,,0.544,,rg17nj,0.644
0.275,3,0.008,,0.504,,rg17px,0.598
0.229,4,0.014,,0.538,,rg17pl,0.598
0.109,5,0.016,,0.444,,rg17pf,0.624
0.255,4,0.017,,0.549,,rg17qd,0.545
0.283,3,0.009,,0.587,,rg17nq,0.543
0.109,5,0.016,,0.444,,rg17pn,0.624
0.109,5,0.016,,0.444,,rg17pq,0.624
0.588,10,0.04,,0.629,,rg17qe,0.407
0.109,5,0.016,,0.444,,rg17ph,0.624
0.588,10,0.04,,0.629,,rg17qa,0.407
0.229,4,0.014,,0.538,,rg17py,0.598
0.194,,,,0.507,,rg17pd,0.584
0.556,7,0.025,,0.644,,rg17qb,0.55
0.255,4,0.017,,0.549,,rg17qq,0.545
0.255,4,0.017,,0.549,,rg17qw,0.545
0.268,4,0.015,,0.571,,rg17qr,0.656
0.255,4,0.017,,0.549,,rg17qx,0.545
0.255,4,0.017,,0.549,,rg17qg,0.545
0.588,10,0.04,,0.629,,rg17rd,0.407
0.376,,,,0.497,,rg17ra,0.859
0.283,3,0.009,,0.587,,rg17rf,0.543
0.556,7,0.025,,0.644,,rg17rg,0.55
0.255,4,0.017,,0.549,,rg17ql,0.545
0.449,5,0.017,,0.549,,rg17rl,0.762
0.255,4,0.017,,0.549,,rg17qz,0.545
0.588,10,0.04,,0.629,,rg17qh,0.407
0.255,4,0.017,,0.549,,rg17qy,0.545
0.588,10,0.04,,0.629,,rg17qj,0.407
0.449,5,0.017,,0.549,,rg17rt,0.762
0.255,4,0.017,,0.549,,rg17rh,0.545
0.449,5,0.017,,0.549,,rg17rw,0.762
0.275,3,0.008,,0.504,,rg17rb,0.598
0.588,10,0.04,,0.629,,rg17ry,0.407
0.283,3,0.009,,0.587,,rg17ru,0.543
0.255,4,0.017,,0.549,,rg17qu,0.545
0.588,10,0.04,,0.629,,rg17qt,0.407
0.556,7,0.025,,0.644,,rg17rq,0.55
0.255,4,0.017,,0.549,,rg17qn,0.545
0.588,10,0.04,,0.629,,rg17rx,0.407
0.2,1,0.004,,0.446,,rg17rr,0.548
0.588,10,0.04,,0.629,,rg17sd,0.407
0.429,1,0.005,,0.636,,rg17rn,0.729
0.467,5,0.022,,0.645,,rg17sb,0.451
0.476,2,0.007,,0.609,,rg17sh,0.768
0.476,2,0.007,,0.609,,rg17sp,0.768
0.433,3,0.012,,0.544,,rg17sf,0.644
0.588,10,0.04,,0.629,,rg17sl,0.407
0.556,7,0.025,,0.644,,rg17sr,0.55
0.556,7,0.025,,0.644,,rg17sn,0.55
0.254,1,0.003,,0.514,,rg17su,0.716
0.556,7,0.025,,0.644,,rg17sw,0.55
0.109,5,0.016,,0.444,,rg17pe,0.624
0.449,5,0.017,,0.549,,rg17rp,0.762
0.429,1,0.005,,0.636,,rg17sy,0.729
0.254,1,0.003,,0.514,,rg17pw,0.716
0.429,1,0.005,,0.636,,rg17sx,0.729
0.588,10,0.04,,0.629,,rg17rz,0.407
0.374,,,,0.767,,rg17sj,0.709
0.374,,,,0.767,,rg17te,0.709
0.467,5,0.022,,0.645,,rg17tb,0.451
0.206,,,,0.492,,rg17tg,0.535
0.449,5,0.017,,0.549,,rg17rs,0.762
0.467,5,0.022,,0.645,,rg17sa,0.451
0.588,10,0.04,,0.629,,rg17sg,0.407
0.429,1,0.005,,0.636,,rg17st,0.729
0.405,7,0.022,,0.485,,rg17ta,0.667
0.476,2,0.007,,0.609,,rg17ts,0.768
0.417,,,,0.58,,rg17tn,0.734
0.491,,,,0.557,,rg17tt,0.796
0.556,7,0.025,,0.644,,rg17rj,0.55
0.429,1,0.005,,0.636,,rg17sz,0.729
0.376,,,,0.497,,rg17tp,0.859
0.417,,,,0.58,,rg17tx,0.734
0.476,2,0.007,,0.609,,rg17tu,0.768
0.433,3,0.012,,0.544,,rg17sq,0.644
0.255,4,0.017,,0.549,,rg17ud,0.545
0.556,7,0.025,,0.644,,rg17ss,0.55
0.33,1,0.006,,0.54,,rg17re,0.661
0.433,3,0.012,,0.544,,rg17se,0.644
0.283,3,0.009,,0.587,,rg17uh,0.543
0.283,3,0.009,,0.587,,rg17uj,0.543
0.405,7,0.022,,0.485,,rg17tj,0.667
0.283,3,0.009,,0.587,,rg17ul,0.543
0.374,,,,0.767,,rg17tf,0.709
0.538,,,,0.653,,rg17tw,0.792
0.588,10,0.04,,0.629,,rg17ue,0.407
0.433,3,0.012,,0.544,,rg17us,0.644
0.283,3,0.009,,0.587,,rg17ur,0.543
0.255,4,0.017,,0.549,,rg17ug,0.545
0.243,1,0.004,,0.515,,rg17uw,0.67
0.283,3,0.009,,0.587,,rg17uu,0.543
0.417,,,,0.58,,rg17ty,0.734
0.374,,,,0.767,,rg17td,0.709
0.374,,,,0.767,,rg17wa,0.709
0.588,10,0.04,,0.629,,rg17th,0.407
0.374,,,,0.767,,rg17ua,0.709
0.255,4,0.017,,0.549,,rg17uf,0.545
0.433,3,0.012,,0.544,,rg17wf,0.644
0.443,3,0.014,,0.544,,rg17tl,0.676
0.433,3,0.012,,0.544,,rg17wd,0.644
0.433,3,0.012,,0.544,,rg17wj,0.644
0.433,3,0.012,,0.544,,rg17wl,0.644
0.433,3,0.012,,0.544,,rg17wh,0.644
0.374,,,,0.767,,rg17wb,0.709
0.433,3,0.012,,0.544,,rg17wn,0.644
0.433,3,0.012,,0.544,,rg17un,0.644
0.433,3,0.012,,0.544,,rg17wq,0.644
0.458,3,0.013,,0.601,,rg17ub,0.613
0.268,4,0.015,,0.571,,rg17wu,0.656
0.433,3,0.012,,0.544,,rg17we,0.644
0.433,3,0.012,,0.544,,rg17ut,0.644
0.433,3,0.012,,0.544,,rg17wp,0.644
0.433,3,0.012,,0.544,,rg17ws,0.644
0.433,3,0.012,,0.544,,rg17tz,0.644
0.206,,,,0.492,,rg17xa,0.535
0.443,3,0.014,,0.544,,rg17tr,0.676
0.33,1,0.006,,0.54,,rg17uy,0.661
0.433,3,0.012,,0.544,,rg17xe,0.644
0.33,1,0.006,,0.54,,rg17xf,0.661
0.433,3,0.012,,0.544,,rg17wz,0.644
0.243,1,0.004,,0.515,,rg17up,0.67
0.433,3,0.012,,0.544,,rg17wy,0.644
0.417,,,,0.58,,rg17xn,0.734
0.433,3,0.012,,0.544,,rg17wt,0.644
0.433,3,0.012,,0.544,,rg17wx,0.644
0.417,,,,0.58,,rg17xp,0.734
0.206,,,,0.492,,rg17xr,0.535
0.417,,,,0.58,,rg17xj,0.734
0.433,3,0.012,,0.544,,rg17wg,0.644
0.255,4,0.017,,0.549,,rg17xt,0.545
0.283,3,0.009,,0.587,,rg17uq,0.543
0.298,,,,0.552,,rg17xx,0.718
0.417,,,,0.58,,rg17xw,0.734
0.433,3,0.012,,0.544,,rg17wr,0.644
0.243,1,0.004,,0.515,,rg17xu,0.67
0.268,4,0.015,,0.571,,rg17yb,0.656
0.449,5,0.017,,0.549,,rg17yd,0.762
0.268,4,0.015,,0.571,,rg17ya,0.656
0.275,3,0.008,,0.504,,rg17yg,0.598
0.417,,,,0.58,,rg17yf,0.734
0.433,3,0.012,,0.544,,rg17ww,0.644
0.268,4,0.015,,0.571,,rg17yj,0.656
0.417,,,,0.58,,rg17xz,0.734
0.374,,,,0.767,,rg17ux,0.709
0.229,4,0.014,,0.538,,rg17yp,0.598
0.229,4,0.014,,0.538,,rg17ys,0.598
0.268,4,0.015,,0.571,,rg17ye,0.656
0.433,3,0.012,,0.544,,rg17xb,0.644
0.476,2,0.007,,0.609,,rg17yt,0.768
0.298,,,,0.552,,rg17xh,0.718
0.443,3,0.014,,0.544,,rg17yl,0.676
0.275,3,0.008,,0.504,,rg17yz,0.598
0.275,3,0.008,,0.504,,rg17zl,0.598
0.275,3,0.008,,0.504,,rg17zn,0.598
0.374,,,,0.767,,rg17zq,0.709
0.433,3,0.012,,0.544,,rg17zw,0.644
0.423,1,0.003,,0.621,,rg18aa,0.713
0.4,,,,0.618,,rg18ab,0.581
0.268,4,0.015,,0.571,,rg17yy,0.656
0.423,1,0.003,,0.621,,rg18ad,0.713
0.476,2,0.007,,0.609,,rg17yu,0.768
0.443,3,0.014,,0.544,,rg17yx,0.676
0.513,6,0.025,,0.615,,rg18af,0.485
0.417,,,,0.58,,rg17xy,0.734
0.298,,,,0.552,,rg17xq,0.718
0.433,3,0.012,,0.544,,rg18an,0.644
0.229,4,0.014,,0.538,,rg17yr,0.598
0.433,3,0.012,,0.544,,rg18ap,0.644
0.433,3,0.012,,0.544,,rg18ar,0.644
0.433,3,0.012,,0.544,,rg18aj,0.644
0.275,3,0.008,,0.504,,rg17yn,0.598
0.404,2,0.008,,0.569,,rg18as,0.631
0.407,7,0.021,,0.581,,rg18au,0.703
0.423,1,0.003,,0.621,,rg18aw,0.713
0.433,3,0.012,,0.544,,rg18at,0.644
0.206,,,,0.492,,rg17uz,0.535
0.374,,,,0.767,,rg17xl,0.709
0.433,3,0.012,,0.544,,rg18ba,0.644
0.407,7,0.021,,0.581,,rg18ah,0.703
0.423,1,0.003,,0.621,,rg18be,0.713
0.283,3,0.009,,0.587,,rg17xd,0.543
0.403,3,0.008,,0.588,,rg18bb,0.59
0.433,3,0.012,,0.544,,rg18al,0.644
0.403,3,0.008,,0.588,,rg18bj,0.59
0.4,,,,0.618,,rg18ag,0.581
0.404,2,0.008,,0.569,,rg18ay,0.631
0.4,,,,0.618,,rg18bp,0.581
0.514,5,0.014,,0.385,,rg18bn,0.752
0.404,2,0.008,,0.569,,rg18ax,0.631
0.275,3,0.008,,0.504,,rg17yw,0.598
0.514,5,0.014,,0.385,,rg18bs,0.752
0.513,6,0.025,,0.615,,rg18ae,0.485
0.514,5,0.014,,0.385,,rg18bw,0.752
0.514,5,0.014,,0.385,,rg18bx,0.752
0.514,5,0.014,,0.385,,rg18bh,0.752
0.433,3,0.012,,0.544,,rg18bl,0.644
0.423,1,0.003,,0.621,,rg18bz,0.713
0.298,,,,0.552,,rg17xg,0.718
0.433,3,0.012,,0.544,,rg18bt,0.644
0.4,,,,0.618,,rg18df,0.581
0.67,6,0.026,,0.688,,rg18dg,0.711
0.407,7,0.021,,0.581,,rg18dh,0.703
0.404,2,0.008,,0.569,,rg18az,0.631
0.433,3,0.012,,0.544,,rg18dj,0.644
0.404,2,0.008,,0.569,,rg18dn,0.631
0.67,6,0.026,,0.688,,rg18dl,0.711
0.514,5,0.014,,0.385,,rg18dq,0.752
0.404,2,0.008,,0.569,,rg18dr,0.631
0.404,2,0.008,,0.569,,rg18dp,0.631
0.407,7,0.021,,0.581,,rg18du,0.703
0.407,7,0.021,,0.581,,rg18bg,0.703
0.513,6,0.025,,0.615,,rg18aq,0.485
0.433,3,0.012,,0.544,,rg18bu,0.644
0.407,7,0.021,,0.581,,rg18dz,0.703
0.403,3,0.008,,0.588,,rg18ea,0.59
0.403,3,0.008,,0.588,,rg18eb,0.59
0.404,2,0.008,,0.569,,rg18dt,0.631
0.363,8,0.026,,0.571,,rg18dx,0.677
0.403,3,0.008,,0.588,,rg18bd,0.59
0.255,4,0.017,,0.549,,rg17xs,0.545
0.433,3,0.012,,0.544,,rg18dd,0.644
0.407,7,0.021,,0.581,,rg18eg,0.703
0.423,1,0.003,,0.621,,rg18el,0.713
0.423,1,0.003,,0.621,,rg18ep,0.713
0.363,8,0.026,,0.571,,rg18en,0.677
0.423,1,0.003,,0.621,,rg18ee,0.713
0.423,1,0.003,,0.621,,rg18ed,0.713
0.407,7,0.021,,0.581,,rg18ej,0.703
0.423,1,0.003,,0.621,,rg18eu,0.713
0.423,1,0.003,,0.621,,rg18es,0.713
0.433,3,0.012,,0.544,,rg18dw,0.644
0.363,8,0.026,,0.571,,rg18ey,0.677
0.423,1,0.003,,0.621,,rg18ef,0.713
0.433,3,0.012,,0.544,,rg18fb,0.644
0.423,1,0.003,,0.621,,rg18er,0.713
0.433,3,0.012,,0.544,,rg18da,0.644
0.433,3,0.012,,0.544,,rg18db,0.644
0.404,2,0.008,,0.569,,rg18ds,0.631
0.433,3,0.012,,0.544,,rg18de,0.644
0.279,6,0.02,,0.56,,rg18fn,0.517
0.403,3,0.008,,0.588,,rg18by,0.59
0.407,7,0.021,,0.581,,rg18dy,0.703
0.433,3,0.012,,0.544,,rg18fa,0.644
0.514,5,0.014,,0.385,,rg18fr,0.752
0.514,5,0.014,,0.385,,rg18fq,0.752
0.423,1,0.003,,0.621,,rg18eq,0.713
0.514,5,0.014,,0.385,,rg18bq,0.752
0.433,3,0.012,,0.544,,rg18fd,0.644
0.433,3,0.012,,0.544,,rg18fe,0.644
0.374,,,,0.767,,rg18hg,0.709
0.407,7,0.021,,0.581,,rg18ez,0.703
0.423,1,0.003,,0.621,,rg18hl,0.713
0.4,,,,0.618,,rg18fj,0.581
0.514,5,0.014,,0.385,,rg18fp,0.752
0.374,,,,0.767,,rg18hq,0.709
0.423,1,0.003,,0.621,,rg18hh,0.713
0.423,1,0.003,,0.621,,rg18et,0.713
0.423,1,0.003,,0.621,,rg18ht,0.713
0.423,1,0.003,,0.621,,rg18ex,0.713
0.423,1,0.003,,0.621,,rg18hr,0.713
0.423,1,0.003,,0.621,,rg18hu,0.713
0.423,1,0.003,,0.621,,rg18hd,0.713
0.433,3,0.012,,0.544,,rg18hf,0.644
0.423,1,0.003,,0.621,,rg18hx,0.713
0.433,3,0.012,,0.544,,rg18ff,0.644
0.423,1,0.003,,0.621,,rg18hw,0.713
0.204,6,0.022,,0.509,,rg18hz,0.746
0.407,7,0.021,,0.581,,rg18eh,0.703
0.423,1,0.003,,0.621,,rg18jb,0.713
0.423,1,0.003,,0.621,,rg18jh,0.713
0.433,3,0.012,,0.544,,rg18jg,0.644
0.279,6,0.02,,0.56,,rg18hb,0.517
0.403,3,0.008,,0.588,,rg18fg,0.59
0.423,1,0.003,,0.621,,rg18jl,0.713
0.204,6,0.022,,0.509,,rg18jd,0.746
0.423,1,0.003,,0.621,,rg18jq,0.713
0.423,1,0.003,,0.621,,rg18je,0.713
0.423,1,0.003,,0.621,,rg18jt,0.713
0.423,1,0.003,,0.621,,rg18ju,0.713
0.433,3,0.012,,0.544,,rg18jn,0.644
0.423,1,0.003,,0.621,,rg18hj,0.713
0.423,1,0.003,,0.621,,rg18hy,0.713
0.423,1,0.003,,0.621,,rg18ew,0.713
0.423,1,0.003,,0.621,,rg18jp,0.713
0.423,1,0.003,,0.621,,rg18ld,0.713
0.423,1,0.003,,0.621,,rg18js,0.713
0.433,3,0.012,,0.544,,rg18ja,0.644
0.423,1,0.003,,0.621,,rg18le,0.713
0.423,1,0.003,,0.621,,rg18lf,0.713
0.423,1,0.003,,0.621,,rg18he,0.713
0.423,1,0.003,,0.621,,rg18ll,0.713
0.423,1,0.003,,0.621,,rg18jw,0.713
0.423,1,0.003,,0.621,,rg18lr,0.713
0.433,3,0.012,,0.544,,rg18hn,0.644
0.423,1,0.003,,0.621,,rg18lg,0.713
0.423,1,0.003,,0.621,,rg18la,0.713
