ab_people_rate,cn_count,cn_rate,crawled,fulltime_rate,spider,street_code,white_rate
0.128,2,0.008,,0.34,,rg112ys,0.895
0.494,1,0.003,,0.434,,rg113ax,0.917
0.5,7,0.014,,0.432,,rg113ba,0.918
0.5,7,0.014,,0.432,,rg113au,0.918
0.533,,,,0.532,,rg112zy,0.948
0.5,7,0.014,,0.432,,rg113bg,0.918
0.494,1,0.003,,0.434,,rg113bd,0.917
0.5,7,0.014,,0.432,,rg113bj,0.918
0.553,,,,0.451,,rg112yh,0.955
0.298,,,,0.508,,rg112zq,0.894
0.5,7,0.014,,0.432,,rg113bb,0.918
0.5,7,0.014,,0.432,,rg113ap,0.918
0.5,7,0.014,,0.432,,rg113bq,0.918
0.553,,,,0.451,,rg112yw,0.955
0.396,4,0.014,,0.583,,rg112zn,0.928
0.5,7,0.014,,0.432,,rg113bh,0.918
0.5,7,0.014,,0.432,,rg113aj,0.918
0.28,3,0.028,,0.373,,rg113bx,0.858
0.5,7,0.014,,0.432,,rg113bw,0.918
0.5,7,0.014,,0.432,,rg113aq,0.918
0.5,7,0.014,,0.432,,rg113as,0.918
0.288,6,0.018,,0.575,,rg113db,0.93
0.223,,,,0.321,,rg113ar,0.889
0.5,7,0.014,,0.432,,rg113bs,0.918
0.28,3,0.028,,0.373,,rg113bt,0.858
0.288,6,0.018,,0.575,,rg113de,0.93
0.5,7,0.014,,0.432,,rg113bl,0.918
0.374,2,0.005,,0.507,,rg113df,0.884
0.28,3,0.028,,0.373,,rg113dl,0.858
0.421,1,0.005,,0.467,,rg113dp,0.926
0.294,,,,0.366,,rg113dr,0.909
0.374,2,0.005,,0.507,,rg113dq,0.884
0.294,,,,0.366,,rg113ds,0.909
0.5,7,0.014,,0.432,,rg113bp,0.918
0.28,3,0.028,,0.373,,rg113dx,0.858
0.494,1,0.003,,0.434,,rg113dy,0.917
0.339,1,0.003,,0.616,,rg113dd,0.965
0.5,7,0.014,,0.432,,rg113by,0.918
0.494,1,0.003,,0.434,,rg113eb,0.917
0.28,3,0.028,,0.373,,rg113dh,0.858
0.367,,,,0.5,,rg113dj,0.883
0.625,,,,0.511,,rg113du,0.913
0.5,7,0.014,,0.432,,rg113bu,0.918
0.5,7,0.014,,0.432,,rg113bn,0.918
0.28,3,0.028,,0.373,,rg113eh,0.858
0.448,20,0.063,,0.372,,rg113el,0.867
0.288,6,0.018,,0.575,,rg113dg,0.93
0.448,20,0.063,,0.372,,rg113en,0.867
0.28,3,0.028,,0.373,,rg113eq,0.858
0.368,,,,0.567,,rg113er,0.952
0.448,20,0.063,,0.372,,rg113es,0.867
0.294,,,,0.366,,rg113dt,0.909
0.648,2,0.006,,0.436,,rg113ex,0.959
0.28,3,0.028,,0.373,,rg113dn,0.858
0.608,4,0.013,,0.443,,rg113ey,0.921
0.448,20,0.063,,0.372,,rg113eu,0.867
0.494,1,0.003,,0.434,,rg113dz,0.917
0.28,3,0.028,,0.373,,rg113dw,0.858
0.652,1,0.003,,0.39,,rg113he,0.954
0.448,20,0.063,,0.372,,rg113ew,0.867
0.484,1,0.004,,0.398,,rg113ee,0.928
0.494,1,0.003,,0.434,,rg113ea,0.917
0.566,1,0.003,,0.504,,rg113hd,0.953
0.448,20,0.063,,0.372,,rg113hl,0.867
0.652,1,0.003,,0.39,,rg113hp,0.954
0.608,4,0.013,,0.443,,rg113hq,0.921
0.648,2,0.006,,0.436,,rg113ha,0.959
0.374,2,0.005,,0.507,,rg113ed,0.884
0.485,2,0.006,,0.452,,rg113ej,0.964
0.652,1,0.003,,0.39,,rg113hw,0.954
0.648,2,0.006,,0.436,,rg113ez,0.959
0.608,4,0.013,,0.443,,rg113hf,0.921
0.608,4,0.013,,0.443,,rg113ja,0.921
0.652,1,0.003,,0.39,,rg113hs,0.954
0.608,4,0.013,,0.443,,rg113jb,0.921
0.608,4,0.013,,0.443,,rg113hh,0.921
0.608,4,0.013,,0.443,,rg113hg,0.921
0.368,,,,0.567,,rg113ep,0.952
0.486,,,,0.367,,rg113hy,0.981
0.652,1,0.003,,0.39,,rg113hu,0.954
0.28,3,0.028,,0.373,,rg113ef,0.858
0.558,,,,0.407,,rg113jl,0.924
0.608,4,0.013,,0.443,,rg113hb,0.921
0.558,,,,0.407,,rg113jn,0.924
0.558,,,,0.407,,rg113jq,0.924
0.28,3,0.028,,0.373,,rg113eg,0.858
0.558,,,,0.407,,rg113jj,0.924
0.652,1,0.003,,0.39,,rg113hx,0.954
0.608,4,0.013,,0.443,,rg113et,0.921
0.558,,,,0.407,,rg113jp,0.924
0.608,4,0.013,,0.443,,rg113jd,0.921
0.558,,,,0.407,,rg113jy,0.924
0.485,2,0.006,,0.452,,rg113js,0.964
0.424,1,0.003,,0.426,,rg113ld,0.944
0.424,1,0.003,,0.426,,rg113lf,0.944
0.558,,,,0.407,,rg113jw,0.924
0.485,2,0.006,,0.452,,rg113jt,0.964
0.558,,,,0.407,,rg113je,0.924
0.558,,,,0.407,,rg113jh,0.924
0.449,,,,0.415,,rg113la,0.967
0.449,,,,0.415,,rg113ju,0.967
0.631,1,0.003,,0.356,,rg113ls,0.956
0.527,1,0.003,,0.35,,rg113lr,0.937
0.485,2,0.006,,0.452,,rg113jr,0.964
0.449,,,,0.415,,rg113lg,0.967
0.518,3,0.009,,0.407,,rg113ll,0.931
0.5,7,0.014,,0.432,,rg113lx,0.918
0.527,1,0.003,,0.35,,rg113ln,0.937
0.449,,,,0.415,,rg113lw,0.967
0.509,1,0.002,,0.421,,rg113ne,0.918
0.449,,,,0.415,,rg113lb,0.967
0.223,,,,0.321,,rg113lz,0.889
0.509,1,0.002,,0.421,,rg113ng,0.918
0.5,,,,0.398,,rg113lh,0.976
0.527,1,0.003,,0.35,,rg113nh,0.937
0.527,1,0.003,,0.35,,rg113nn,0.937
0.661,5,0.011,,0.513,,rg113lj,0.953
0.449,,,,0.415,,rg113lp,0.967
0.223,,,,0.321,,rg113ly,0.889
0.527,1,0.003,,0.35,,rg113nl,0.937
0.527,1,0.003,,0.35,,rg113nt,0.937
0.223,,,,0.321,,rg113nd,0.889
0.596,,,,0.353,,rg113ny,0.948
0.596,,,,0.353,,rg113nu,0.948
0.424,1,0.003,,0.426,,rg113le,0.944
0.596,,,,0.353,,rg113nz,0.948
0.558,,,,0.407,,rg113jg,0.924
0.527,1,0.003,,0.35,,rg113ns,0.937
0.424,1,0.003,,0.426,,rg113pg,0.944
0.631,1,0.003,,0.356,,rg113lt,0.956
0.527,1,0.003,,0.35,,rg113np,0.937
0.5,7,0.014,,0.432,,rg113lu,0.918
0.424,1,0.003,,0.426,,rg113pp,0.944
0.509,1,0.002,,0.421,,rg113nf,0.918
0.596,,,,0.353,,rg113pa,0.948
0.223,,,,0.321,,rg113na,0.889
0.527,1,0.003,,0.35,,rg113nj,0.937
0.596,,,,0.353,,rg113pd,0.948
0.579,,,,0.439,,rg113py,0.973
0.5,,,,0.398,,rg113px,0.976
0.558,,,,0.407,,rg113pl,0.924
0.5,,,,0.398,,rg113qb,0.976
0.5,,,,0.398,,rg113qa,0.976
0.223,,,,0.321,,rg113nb,0.889
0.5,,,,0.398,,rg113qd,0.976
0.481,,,,0.364,,rg113ph,0.959
0.558,,,,0.407,,rg113pn,0.924
0.5,,,,0.398,,rg113qh,0.976
0.596,,,,0.353,,rg113pb,0.948
0.5,,,,0.398,,rg113pz,0.976
0.596,,,,0.353,,rg113nx,0.948
0.481,,,,0.364,,rg113pr,0.959
0.631,1,0.003,,0.356,,rg113qr,0.956
0.5,,,,0.398,,rg113qq,0.976
0.481,,,,0.364,,rg113pe,0.959
0.5,,,,0.398,,rg113qg,0.976
0.596,,,,0.353,,rg113qf,0.948
0.5,,,,0.398,,rg113qe,0.976
0.481,,,,0.364,,rg113qu,0.959
0.527,1,0.003,,0.35,,rg113nr,0.937
0.579,,,,0.439,,rg113pu,0.973
0.481,,,,0.364,,rg113pj,0.959
0.558,,,,0.407,,rg113ps,0.924
0.579,,,,0.439,,rg113rg,0.973
0.596,,,,0.353,,rg113ql,0.948
0.5,,,,0.398,,rg113ra,0.976
0.518,3,0.009,,0.407,,rg113rf,0.931
0.518,3,0.009,,0.407,,rg113rl,0.931
0.527,1,0.003,,0.35,,rg113nq,0.937
0.518,3,0.009,,0.407,,rg113rq,0.931
0.449,,,,0.415,,rg113pt,0.967
0.579,,,,0.439,,rg113ru,0.973
0.631,1,0.003,,0.356,,rg113qp,0.956
0.579,,,,0.439,,rg113re,0.973
0.596,,,,0.353,,rg113qj,0.948
0.579,,,,0.439,,rg113sb,0.973
0.579,,,,0.439,,rg113sa,0.973
0.554,2,0.006,,0.372,,rg113se,0.951
0.579,,,,0.439,,rg113rp,0.973
0.579,,,,0.439,,rg113sj,0.973
0.481,,,,0.364,,rg113qx,0.959
0.554,2,0.006,,0.372,,rg113sl,0.951
0.527,1,0.003,,0.35,,rg113qt,0.937
0.579,,,,0.439,,rg113sp,0.973
0.579,,,,0.439,,rg113ry,0.973
0.554,2,0.006,,0.372,,rg113st,0.951
0.696,11,0.037,,0.301,,rg113su,0.946
0.554,2,0.006,,0.372,,rg113sn,0.951
0.579,,,,0.439,,rg113rx,0.973
0.554,2,0.006,,0.372,,rg113ta,0.951
0.527,1,0.003,,0.35,,rg113rs,0.937
0.579,,,,0.439,,rg113rj,0.973
0.579,,,,0.439,,rg113sw,0.973
0.554,2,0.006,,0.372,,rg113tf,0.951
0.631,1,0.003,,0.356,,rg113rn,0.956
0.554,2,0.006,,0.372,,rg113te,0.951
0.554,2,0.006,,0.372,,rg113td,0.951
0.554,2,0.006,,0.372,,rg113tj,0.951
0.481,,,,0.364,,rg113qz,0.959
0.554,2,0.006,,0.372,,rg113tp,0.951
0.696,11,0.037,,0.301,,rg113sy,0.946
0.554,2,0.006,,0.372,,rg113ts,0.951
0.554,2,0.006,,0.372,,rg113tt,0.951
0.527,1,0.003,,0.35,,rg113tu,0.937
0.554,2,0.006,,0.372,,rg113ty,0.951
0.554,2,0.006,,0.372,,rg113tb,0.951
0.696,11,0.037,,0.301,,rg113qn,0.946
0.554,2,0.006,,0.372,,rg113ue,0.951
0.554,2,0.006,,0.372,,rg113th,0.951
0.554,2,0.006,,0.372,,rg113ub,0.951
0.579,,,,0.439,,rg113rh,0.973
0.579,,,,0.439,,rg113sr,0.973
0.554,2,0.006,,0.372,,rg113ug,0.951
0.579,,,,0.439,,rg113rd,0.973
0.631,1,0.003,,0.356,,rg113qw,0.956
0.554,2,0.006,,0.372,,rg113yt,0.951
0.554,2,0.006,,0.372,,rg113yu,0.951
0.554,2,0.006,,0.372,,rg113tl,0.951
0.554,2,0.006,,0.372,,rg113uf,0.951
0.527,1,0.003,,0.35,,rg113yw,0.937
0.554,2,0.006,,0.372,,rg113sd,0.951
0.527,1,0.003,,0.35,,rg113yy,0.937
0.554,2,0.006,,0.372,,rg113yz,0.951
0.527,1,0.003,,0.35,,rg113ua,0.937
0.223,,,,0.321,,rg113xa,0.889
0.578,3,0.009,,0.398,,rg113tr,0.939
0.527,1,0.003,,0.35,,rg113yn,0.937
0.554,2,0.006,,0.372,,rg113tg,0.951
0.527,1,0.003,,0.35,,rg113yr,0.937
0.566,1,0.003,,0.504,,rg114ah,0.953
0.486,,,,0.367,,rg114aj,0.981
0.579,,,,0.439,,rg113rb,0.973
0.533,,,,0.375,,rg114af,0.967
0.511,6,0.02,,0.44,,rg114aq,0.934
0.566,1,0.003,,0.504,,rg114as,0.953
0.486,,,,0.367,,rg114ad,0.981
0.486,,,,0.367,,rg114ae,0.981
0.648,2,0.006,,0.436,,rg114ab,0.959
0.511,6,0.02,,0.44,,rg114aw,0.934
0.431,3,0.009,,0.494,,rg114ax,0.959
0.554,2,0.006,,0.372,,rg113ys,0.951
0.652,1,0.003,,0.39,,rg114an,0.954
0.652,1,0.003,,0.39,,rg114al,0.954
0.579,,,,0.439,,rg113ss,0.973
0.554,2,0.006,,0.372,,rg113tn,0.951
0.486,,,,0.367,,rg114at,0.981
0.5,,,,0.529,,rg114bh,0.965
0.462,,,,0.419,,rg114ba,0.992
0.533,,,,0.375,,rg114bl,0.967
0.533,,,,0.375,,rg114bj,0.967
0.527,1,0.003,,0.35,,rg113yx,0.937
0.533,,,,0.375,,rg114bq,0.967
0.527,1,0.003,,0.35,,rg113yp,0.937
0.533,,,,0.375,,rg114bg,0.967
0.566,1,0.003,,0.504,,rg114ag,0.953
0.533,,,,0.375,,rg114bn,0.967
0.431,3,0.009,,0.494,,rg114bb,0.959
0.55,2,0.004,,0.417,,rg114by,0.928
0.431,3,0.009,,0.494,,rg114ay,0.959
0.533,,,,0.375,,rg114bp,0.967
0.678,,,,0.473,,rg114db,0.939
0.431,3,0.009,,0.494,,rg114bd,0.959
0.462,,,,0.419,,rg114be,0.992
0.55,2,0.004,,0.417,,rg114dd,0.928
0.55,2,0.004,,0.417,,rg114da,0.928
0.55,2,0.004,,0.417,,rg114df,0.928
0.709,6,0.021,,0.534,,rg114dj,0.948
0.55,2,0.004,,0.417,,rg114de,0.928
0.511,6,0.02,,0.44,,rg114bx,0.934
0.648,2,0.006,,0.436,,rg114aa,0.959
0.583,,,,0.446,,rg114dq,0.977
0.55,2,0.004,,0.417,,rg114dr,0.928
0.533,,,,0.375,,rg114bs,0.967
0.486,,,,0.367,,rg114ap,0.981
0.431,3,0.009,,0.494,,rg114du,0.959
0.55,2,0.004,,0.417,,rg114dh,0.928
0.463,1,0.002,,0.373,,rg114dp,0.929
0.533,,,,0.375,,rg114bz,0.967
0.431,3,0.009,,0.494,,rg114dy,0.959
0.533,,,,0.375,,rg114eb,0.967
0.431,3,0.009,,0.494,,rg114au,0.959
0.431,3,0.009,,0.494,,rg114ds,0.959
0.241,,,,0.331,,rg114ee,0.952
0.5,,,,0.529,,rg114bu,0.965
0.25,1,0.003,,0.48,,rg114ef,0.946
0.431,3,0.009,,0.494,,rg114dt,0.959
0.511,6,0.02,,0.44,,rg114az,0.934
0.431,3,0.009,,0.494,,rg114dx,0.959
0.241,,,,0.331,,rg114el,0.952
0.494,1,0.004,,0.411,,rg114er,0.937
0.533,,,,0.375,,rg114bt,0.967
0.494,1,0.004,,0.411,,rg114es,0.937
0.55,2,0.004,,0.417,,rg114dl,0.928
0.25,1,0.003,,0.48,,rg114eg,0.946
0.241,,,,0.331,,rg114ed,0.952
0.277,5,0.015,,0.455,,rg114eh,0.953
0.678,,,,0.473,,rg114dg,0.939
0.463,1,0.002,,0.373,,rg114eu,0.929
0.575,4,0.012,,0.492,,rg114et,0.914
0.463,1,0.002,,0.373,,rg114dn,0.929
0.472,4,0.011,,0.535,,rg114ff,0.914
0.494,1,0.004,,0.411,,rg114ew,0.937
0.472,4,0.011,,0.535,,rg114fg,0.914
0.472,4,0.011,,0.535,,rg114fj,0.914
0.472,4,0.011,,0.535,,rg114fl,0.914
0.449,,,,0.415,,rg114ep,0.967
0.472,4,0.011,,0.535,,rg114fp,0.914
0.463,1,0.002,,0.373,,rg114dw,0.929
0.25,1,0.003,,0.48,,rg114eq,0.946
0.472,4,0.011,,0.535,,rg114fs,0.914
0.494,1,0.004,,0.411,,rg114en,0.937
0.431,3,0.009,,0.494,,rg114dz,0.959
0.533,,,,0.375,,rg114bw,0.967
0.533,,,,0.375,,rg114ea,0.967
0.575,4,0.012,,0.492,,rg114ej,0.914
0.533,,,,0.375,,rg114fx,0.967
0.472,4,0.011,,0.535,,rg114fh,0.914
0.575,4,0.012,,0.492,,rg114ez,0.914
0.472,4,0.011,,0.535,,rg114fz,0.914
0.472,4,0.011,,0.535,,rg114ge,0.914
0.472,4,0.011,,0.535,,rg114fb,0.914
0.545,,,,0.403,,rg114ey,0.93
0.533,,,,0.375,,rg114gd,0.967
0.545,,,,0.403,,rg114ex,0.93
0.472,4,0.011,,0.535,,rg114fq,0.914
0.472,4,0.011,,0.535,,rg114fy,0.914
0.425,4,0.012,,0.432,,rg114hb,0.966
0.472,4,0.011,,0.535,,rg114ga,0.914
0.472,4,0.011,,0.535,,rg114ft,0.914
0.448,,,,0.543,,rg114hd,0.956
0.472,4,0.011,,0.535,,rg114gq,0.914
0.448,,,,0.543,,rg114hh,0.956
0.472,4,0.011,,0.535,,rg114gf,0.914
0.472,4,0.011,,0.535,,rg114gg,0.914
0.425,4,0.012,,0.432,,rg114hl,0.966
0.425,4,0.012,,0.432,,rg114hn,0.966
0.375,8,0.031,,0.538,,rg114hj,0.916
0.472,4,0.011,,0.535,,rg114gh,0.914
0.425,4,0.012,,0.432,,rg114ha,0.966
0.518,3,0.009,,0.407,,rg114hs,0.931
0.472,4,0.011,,0.535,,rg114gj,0.914
0.375,8,0.031,,0.538,,rg114hw,0.916
0.5,,,,0.49,,rg114hf,0.951
0.375,8,0.031,,0.538,,rg114hp,0.916
0.518,3,0.009,,0.407,,rg114hr,0.931
0.545,,,,0.403,,rg114hq,0.93
0.518,3,0.009,,0.407,,rg114hx,0.931
0.518,3,0.009,,0.407,,rg114jb,0.931
0.518,3,0.009,,0.407,,rg114jd,0.931
0.277,5,0.015,,0.455,,rg114jf,0.953
0.472,4,0.011,,0.535,,rg114fe,0.914
0.41,,,,0.326,,rg114ht,0.957
0.472,4,0.011,,0.535,,rg114fu,0.914
0.579,,,,0.439,,rg114jl,0.973
0.518,3,0.009,,0.407,,rg114ja,0.931
0.533,,,,0.375,,rg114fw,0.967
0.41,,,,0.326,,rg114hz,0.957
0.578,3,0.009,,0.398,,rg114jp,0.939
0.578,3,0.009,,0.398,,rg114jr,0.939
0.155,3,0.01,,0.332,,rg114jq,0.887
0.5,,,,0.49,,rg114hg,0.951
0.578,3,0.009,,0.398,,rg114jw,0.939
0.578,3,0.009,,0.398,,rg114jx,0.939
0.25,1,0.003,,0.48,,rg114jh,0.946
0.578,3,0.009,,0.398,,rg114la,0.939
0.55,,,,0.404,,rg114lb,0.973
0.55,,,,0.404,,rg114jy,0.973
0.661,5,0.011,,0.513,,rg114hy,0.953
0.578,3,0.009,,0.398,,rg114le,0.939
0.55,1,0.003,,0.39,,rg114lg,0.97
0.55,,,,0.404,,rg114lh,0.973
0.425,4,0.012,,0.432,,rg114he,0.966
0.472,4,0.011,,0.535,,rg114fr,0.914
0.55,1,0.003,,0.39,,rg114ll,0.97
0.578,3,0.009,,0.398,,rg114jn,0.939
0.579,,,,0.439,,rg114ls,0.973
0.578,3,0.009,,0.398,,rg114ju,0.939
0.579,,,,0.439,,rg114lt,0.973
0.472,4,0.011,,0.535,,rg114gb,0.914
0.155,3,0.01,,0.332,,rg114jg,0.887
0.41,,,,0.326,,rg114lz,0.957
0.578,3,0.009,,0.398,,rg114lf,0.939
0.55,1,0.003,,0.39,,rg114lj,0.97
0.55,,,,0.404,,rg114na,0.973
0.55,,,,0.404,,rg114ly,0.973
0.578,3,0.009,,0.398,,rg114lr,0.939
0.55,,,,0.404,,rg114lx,0.973
0.578,3,0.009,,0.398,,rg114jt,0.939
0.41,,,,0.326,,rg114hu,0.957
0.55,,,,0.404,,rg114nb,0.973
0.533,,,,0.375,,rg114fn,0.967
0.277,5,0.015,,0.455,,rg114jj,0.953
0.5,,,,0.278,,rg114nd,0.894
0.155,3,0.01,,0.332,,rg114je,0.887
0.578,3,0.009,,0.398,,rg114ns,0.939
0.578,3,0.009,,0.398,,rg114nt,0.939
0.578,3,0.009,,0.398,,rg114nw,0.939
0.578,3,0.009,,0.398,,rg114nx,0.939
0.55,,,,0.404,,rg114nl,0.973
0.554,2,0.006,,0.372,,rg114nz,0.951
0.579,,,,0.439,,rg114lu,0.973
0.575,4,0.012,,0.492,,rg114pb,0.914
0.578,3,0.009,,0.398,,rg114pa,0.939
0.575,4,0.012,,0.492,,rg114pe,0.914
0.533,,,,0.375,,rg114pd,0.967
0.578,3,0.009,,0.398,,rg114ld,0.939
0.472,4,0.011,,0.535,,rg114pf,0.914
0.575,4,0.012,,0.492,,rg114pg,0.914
0.55,,,,0.404,,rg114nh,0.973
0.578,3,0.009,,0.398,,rg114np,0.939
0.583,,,,0.446,,rg114pn,0.977
0.583,,,,0.446,,rg114pp,0.977
0.472,4,0.011,,0.535,,rg114pq,0.914
0.5,,,,0.278,,rg114ps,0.894
0.533,,,,0.375,,rg114nf,0.967
0.583,,,,0.446,,rg114pl,0.977
0.579,,,,0.439,,rg114lp,0.973
0.578,3,0.009,,0.398,,rg114nu,0.939
0.579,,,,0.439,,rg114ln,0.973
0.5,,,,0.278,,rg114pu,0.894
0.583,,,,0.446,,rg114pj,0.977
0.5,,,,0.278,,rg114pt,0.894
0.5,,,,0.278,,rg114qd,0.894
0.578,3,0.009,,0.398,,rg114ny,0.939
0.55,,,,0.404,,rg114qf,0.973
0.5,,,,0.278,,rg114qb,0.894
0.55,,,,0.404,,rg114qh,0.973
0.472,4,0.011,,0.535,,rg114px,0.914
0.5,,,,0.278,,rg114pr,0.894
0.55,,,,0.404,,rg114qp,0.973
0.5,,,,0.278,,rg114qq,0.894
0.55,1,0.003,,0.39,,rg114qr,0.97
0.55,,,,0.404,,rg114nn,0.973
0.55,1,0.003,,0.39,,rg114qs,0.97
0.583,,,,0.446,,rg114ph,0.977
0.55,1,0.003,,0.39,,rg114qu,0.97
0.5,,,,0.278,,rg114qw,0.894
0.55,,,,0.404,,rg114qx,0.973
0.55,1,0.003,,0.39,,rg114qt,0.97
0.55,,,,0.404,,rg114qe,0.973
0.55,,,,0.404,,rg114qg,0.973
0.5,,,,0.278,,rg114qz,0.894
0.55,1,0.003,,0.39,,rg114rd,0.97
0.55,,,,0.404,,rg114nj,0.973
0.472,4,0.011,,0.535,,rg114pw,0.914
0.5,,,,0.278,,rg114py,0.894
0.578,3,0.009,,0.398,,rg114nr,0.939
0.55,1,0.003,,0.39,,rg114rl,0.97
0.41,,,,0.326,,rg114ne,0.957
0.55,1,0.003,,0.39,,rg114rf,0.97
0.55,1,0.003,,0.39,,rg114rn,0.97
0.5,,,,0.278,,rg114qa,0.894
0.375,8,0.031,,0.538,,rg114rt,0.916
0.5,,,,0.278,,rg114pz,0.894
0.55,1,0.003,,0.39,,rg114rq,0.97
0.55,,,,0.404,,rg114qj,0.973
0.55,1,0.003,,0.39,,rg114rp,0.97
0.55,1,0.003,,0.39,,rg114re,0.97
0.47,,,,0.479,,rg114sa,0.9
0.55,,,,0.404,,rg114ql,0.973
0.47,,,,0.479,,rg114sb,0.9
0.55,,,,0.404,,rg114qn,0.973
0.55,1,0.003,,0.39,,rg114rh,0.97
0.55,,,,0.404,,rg114qy,0.973
0.532,6,0.025,,0.5,,rg114sg,0.844
0.545,,,,0.403,,rg114rx,0.93
0.545,,,,0.403,,rg114ry,0.93
0.55,1,0.003,,0.39,,rg114rr,0.97
0.463,1,0.002,,0.373,,rg114sj,0.929
0.463,1,0.002,,0.373,,rg114sl,0.929
0.55,1,0.003,,0.39,,rg114rj,0.97
0.543,2,0.005,,0.503,,rg114sd,0.921
0.636,,,,0.472,,rg114st,0.979
0.55,2,0.004,,0.417,,rg114sn,0.928
0.55,2,0.004,,0.417,,rg114se,0.928
0.545,,,,0.403,,rg114ru,0.93
0.472,4,0.011,,0.535,,rg114rg,0.914
0.709,6,0.021,,0.534,,rg114sq,0.948
0.463,1,0.002,,0.373,,rg114td,0.929
0.55,2,0.004,,0.417,,rg114sh,0.928
0.463,1,0.002,,0.373,,rg114tf,0.929
0.463,1,0.002,,0.373,,rg114tb,0.929
0.545,,,,0.403,,rg114rz,0.93
0.463,1,0.002,,0.373,,rg114te,0.929
0.55,2,0.004,,0.417,,rg114sp,0.928
0.463,1,0.002,,0.373,,rg114sy,0.929
0.463,1,0.002,,0.373,,rg114su,0.929
0.463,1,0.002,,0.373,,rg114ta,0.929
0.472,4,0.011,,0.535,,rg114rw,0.914
0.55,2,0.004,,0.417,,rg114ss,0.928
0.463,1,0.002,,0.373,,rg114sx,0.929
0.55,2,0.004,,0.417,,rg114sr,0.928
0.286,,,,0.339,,rg114tp,0.983
0.286,,,,0.339,,rg114tt,0.983
0.55,2,0.004,,0.417,,rg114sz,0.928
0.636,,,,0.472,,rg114sw,0.979
0.583,,,,0.446,,rg114tl,0.977
0.286,,,,0.339,,rg114tu,0.983
0.463,1,0.002,,0.373,,rg114tq,0.929
0.463,1,0.002,,0.373,,rg114tg,0.929
0.286,,,,0.339,,rg114tw,0.983
0.457,1,0.003,,0.556,,rg114uf,0.963
0.277,5,0.015,,0.455,,rg114tz,0.953
0.496,,,,0.498,,rg114uh,0.932
0.286,,,,0.339,,rg114ts,0.983
0.496,,,,0.498,,rg114ub,0.932
0.678,,,,0.473,,rg114tx,0.939
0.457,1,0.003,,0.556,,rg114uq,0.963
0.448,,,,0.543,,rg114ua,0.956
0.583,,,,0.446,,rg114tj,0.977
0.496,,,,0.498,,rg114ul,0.932
0.286,,,,0.339,,rg114tn,0.983
0.636,,,,0.472,,rg114ux,0.979
0.449,,,,0.415,,rg114ud,0.967
0.709,6,0.021,,0.534,,rg114ur,0.948
0.457,1,0.003,,0.556,,rg114un,0.963
0.472,4,0.011,,0.535,,rg114up,0.914
0.709,6,0.021,,0.534,,rg114uw,0.948
0.485,2,0.006,,0.452,,rg114ug,0.964
0.583,,,,0.446,,rg114th,0.977
0.549,,,,0.457,,rg114uu,0.975
0.549,,,,0.457,,rg114ut,0.975
0.549,,,,0.457,,rg114we,0.975
0.661,5,0.011,,0.513,,rg114xd,0.953
0.472,4,0.011,,0.535,,rg114xb,0.914
0.41,,,,0.326,,rg114xg,0.957
0.661,5,0.011,,0.513,,rg114xh,0.953
0.678,,,,0.473,,rg114uy,0.939
0.286,,,,0.339,,rg114tr,0.983
0.549,,,,0.457,,rg114wn,0.975
0.661,5,0.011,,0.513,,rg114xe,0.953
0.472,4,0.011,,0.535,,rg114xt,0.914
0.661,5,0.011,,0.513,,rg114xf,0.953
0.678,,,,0.473,,rg114xx,0.939
0.472,4,0.011,,0.535,,rg114xz,0.914
0.277,5,0.015,,0.455,,rg114ty,0.953
0.678,,,,0.473,,rg114xq,0.939
0.588,,,,0.482,,rg114yd,0.932
0.636,,,,0.472,,rg114uz,0.979
0.678,,,,0.473,,rg114xs,0.939
0.588,,,,0.482,,rg114yh,0.932
0.472,4,0.011,,0.535,,rg114xn,0.914
0.678,,,,0.473,,rg114xl,0.939
0.678,,,,0.473,,rg114xy,0.939
0.463,1,0.002,,0.373,,rg114yn,0.929
0.277,5,0.015,,0.455,,rg114xa,0.953
0.485,2,0.006,,0.452,,rg114yb,0.964
0.463,1,0.002,,0.373,,rg114yj,0.929
0.5,,,,0.49,,rg114yf,0.951
0.678,,,,0.473,,rg114xj,0.939
0.463,1,0.002,,0.373,,rg114yw,0.929
0.472,4,0.011,,0.535,,rg114yu,0.914
0.549,,,,0.457,,rg114yy,0.975
0.463,1,0.002,,0.373,,rg114yr,0.929
0.709,6,0.021,,0.534,,rg114yz,0.948
0.45,4,0.008,,0.57,,rg115ab,0.842
0.588,,,,0.482,,rg114ye,0.932
0.504,2,0.005,,0.482,,rg115aa,0.91
0.565,9,0.024,,0.564,,rg115af,0.875
0.448,,,,0.543,,rg114ya,0.956
0.565,9,0.024,,0.564,,rg115ag,0.875
0.472,4,0.011,,0.535,,rg114xr,0.914
0.504,2,0.005,,0.482,,rg115aj,0.91
0.5,,,,0.49,,rg114yg,0.951
0.46,5,0.013,,0.466,,rg115ap,0.828
0.472,4,0.011,,0.535,,rg114ys,0.914
0.46,5,0.013,,0.466,,rg115as,0.828
0.588,,,,0.482,,rg114yq,0.932
0.435,3,0.005,,0.551,,rg115at,0.88
0.504,2,0.005,,0.482,,rg115aw,0.91
0.463,1,0.002,,0.373,,rg114yx,0.929
0.46,5,0.013,,0.466,,rg115ay,0.828
0.5,,,,0.49,,rg114yp,0.951
0.41,5,0.012,,0.534,,rg115ba,0.905
